HaloID,M200c,R200c,fo_quenching,fo_quenching_err,fi_quenching,fi_quenching_err,fn_quenching,fn_quenching_err,qf1_quenching,qf1_quenching_err,qf2_quenching,qf2_quenching_err,qf3_quenching,qf3_quenching_err,fo_sf,fo_sf_err,fi_sf,fi_sf_err,fn_sf,fn_sf_err,qf1_sf,qf1_sf_err,qf2_sf,qf2_sf_err,qf3_sf,qf3_sf_err,fo_bulge,fo_bulge_err,fi_bulge,fi_bulge_err,fn_bulge,fn_bulge_err,qf1_bulge,qf1_bulge_err,qf2_bulge,qf2_bulge_err,qf3_bulge,qf3_bulge_err
66,14.386338233947754,1316.55859375,0.926984126984127,0.2510144239397033,0.6875416389073952,0.2780266243827168,0.5601659751037344,0.3010961575779027,0.7663180695163638,1.0,0.8339922132374964,1.0,0.2895993865724739,0.9526322452233641,0.073015873015873,0.052569649865774816,0.312458361092605,0.16529071463722056,0.43983402489626555,0.2563079446783393,-0.3482588901193554,0.26580461227979263,-0.654838330393886,0.5549247090622578,-0.22738914797542364,0.5543036882580638,0.6386630813175007,0.19213398865814185,0.5998870161632487,0.2528651748476206,0.6039782275018419,0.3170088067062148,0.09691278893881862,0.7960822557188623,0.08758319926922731,0.938652822310631,-0.01033077376727381,1.0
67,14.445369720458984,1377.5916748046875,0.9588073754413496,0.27144173458486137,0.6140452698781196,0.2398365645171748,0.48879551820728295,0.22574440972069063,0.8932708389254819,1.0,0.9194204549729414,0.8011199590790314,0.24500910326843112,0.6533157084727217,0.04119262455865045,0.04101948057382992,0.3859547301218805,0.1761976211284606,0.511204481792717,0.23259202203930898,-0.5614604044285872,0.3357920630577207,-0.9615715360032192,0.6654587783041968,-0.25624161230079456,0.6092937377924209,0.6635149635467481,0.20809123503561824,0.66412535043893,0.2532651257197623,0.6442938421943779,0.2723752121165082,-0.0018173056316679946,0.9759255381729058,0.05403651561993397,0.964516083481686,0.05575250191589064,1.0
68,14.442155838012695,1374.1556396484375,0.9495929868503444,0.24075386246399183,0.846236559139785,0.28982315528390973,0.7792321116928447,0.34782227705717966,0.6721781662295127,1.0,0.7716741617806115,1.0,0.30350631136044914,1.0,0.05040701314965561,0.04071521231636261,0.15376344086021504,0.09766262466520158,0.22076788830715535,0.15335294395285795,-0.12213656641781484,0.12582774336645686,-0.21862661022451818,0.20811437658013057,-0.08598779034064233,0.2339331531684598,0.6455941123510496,0.18237851618315237,0.6443154452341774,0.23866314071837275,0.6461914348132569,0.30466911665070456,0.003594946982485773,0.8444871256409976,-0.0016882645616339658,1.0,-0.005302272934204874,1.0
69,14.4302978515625,1361.75048828125,0.9886685552407931,0.2820786280118567,0.8529548627268497,0.2711922198573284,0.7113924050632912,0.27758810480975465,0.9229390038369126,1.0,0.9607375378957305,1.0,0.4905014980447863,1.0,0.011331444759206801,0.021535366077921506,0.1470451372731503,0.0885925737269408,0.2886075949367089,0.15342129269584662,-0.15911005194351585,0.10816010865659989,-0.38976540683314354,0.23343706950839607,-0.1989934903099845,0.2527076821561087,0.6615567900568271,0.21091369308471267,0.6212663128929087,0.21649499492178187,0.6091629003035454,0.24907960354231642,0.10638207937527835,0.8003659802794139,0.1340555689159849,0.8394433387764275,0.030967921414736435,0.8446137569444715
70,14.412579536437988,1343.3756103515625,0.9775359775359775,0.26048477205295023,0.8006027122049219,0.2690802584051258,0.5722222222222222,0.26721081215574144,0.887340381043152,1.0,0.947486700733454,1.0,0.5338764700894277,0.947134077791193,0.022464022464022463,0.028393649923359535,0.1993972877950778,0.10959871875984643,0.42777777777777776,0.22016795736074732,-0.22100008235516383,0.14461465996721712,-0.7083153005483103,0.4741046566884517,-0.3991115358920971,0.45640507008638415,0.6484652913356357,0.19370330769639305,0.6582791098549837,0.23415218088661785,0.6025049606944176,0.27681824307087194,-0.028718813518200024,0.8895062994038179,0.11562491627948376,0.8537782133787141,0.14031407601464077,0.917351390084393
71,14.441102981567383,1373.0201416015625,0.8791208791208792,0.2501969161614392,0.7365200764818357,0.2211547860876276,0.5214384508990318,0.23423109562132452,0.5412207531220595,1.0,0.7474115479895829,0.8041852435578135,0.44943357022071445,0.7081715364902393,0.12087912087912091,0.07165314866359442,0.26347992351816446,0.11282934417544432,0.4785615491009682,0.22120983516691725,-0.19361427772642725,0.18388107630279646,-0.6859533039904394,0.5324809460475859,-0.41247749415482,0.5073575393452318,0.6294629564096559,0.19714584489776243,0.5980312355997781,0.19116954548727114,0.600339049916938,0.2577627344970473,0.07819443597011097,0.6841813087086362,0.07287153395062751,0.8133275918100725,-0.005774430343220265,0.8029805929551533
72,14.4395751953125,1371.488037109375,0.9345567867036012,0.25020442538237286,0.8206546795758414,0.26246066736707724,0.6912751677852349,0.33480384258463586,0.6350994096660952,1.0,0.7880208960616648,1.0,0.41907711427826877,1.0,0.0654432132963989,0.049135882274484,0.17934532042415857,0.09874967929404756,0.30872483221476515,0.1968193270003283,-0.1387941968315229,0.13543715320858132,-0.3519316623188017,0.310093199389639,-0.18716065297864448,0.3229724683546602,0.6568304175458782,0.19411855665343922,0.6114213785761888,0.21313024321399576,0.5825300767094393,0.2972986783979998,0.11685933416332522,0.744652132394362,0.1779777097492256,0.8598996686252075,0.06920570861494381,0.877620179739436
73,14.313304901123047,1244.7606201171875,0.9569699686239355,0.2897286481146642,0.8714205502526671,0.30259909369174615,0.6553308823529411,0.31576082784028286,0.6653428564158473,1.0,0.8751555356342448,1.0,0.6269481564664048,1.0,0.043030031376064544,0.044852250133262474,0.12857944974733296,0.09026508704197779,0.3446691176470588,0.20639273480735462,-0.09817236734486408,0.11611292153268638,-0.4602851695131021,0.3533961882274724,-0.3297413165145887,0.3590919144435233,0.633160333808626,0.2152888128573188,0.6187868136378273,0.23715559640772732,0.5809759974268626,0.290554266230622,0.037704677290840434,0.8405394684789311,0.12453782136896818,0.8673218763187606,0.09023544231064694,0.8972469949148121
74,14.313581466674805,1245.0467529296875,0.8743925233644859,0.24752643527776585,0.7624740124740125,0.2642842833605991,0.6592674805771366,0.3484388732957704,0.4711842777970917,1.0,0.6313604675941427,1.0,0.30289604312405605,1.0,0.12560747663551403,0.07270081485339158,0.23752598752598747,0.1236033255530554,0.3407325194228635,0.22517253104981896,-0.1467833776095916,0.18956958588974504,-0.3263091978979829,0.37581643982703566,-0.15654728154728162,0.3932759308822649,0.636764676426026,0.1973879785968346,0.5987286121429337,0.22304876877096516,0.6172008898505906,0.3328379425579317,0.09478887713928105,0.7441256699012193,0.051107189271676845,1.0,-0.04825580106611806,1.0
75,14.129137992858887,1080.70849609375,0.8380228136882131,0.34224765014583114,0.6326754385964912,0.2379731635262029,0.5268953833121559,0.1845945307812231,0.5590352420407473,1.0,0.6576292418244145,0.8610438514601024,0.22358702822409643,0.6425425366818054,0.16197718631178715,0.11963624117304583,0.3673245614035087,0.16593895394379118,0.47310461668784415,0.17180958096926818,-0.32456985456438486,0.3343584615964717,-0.5904918513809249,0.4415401070303386,-0.2007610213234051,0.45803772652927666,0.6132535762299026,0.27428904577928515,0.6104475669275313,0.23215874357244343,0.5977132812618746,0.2011165771635846,0.007203162049944864,0.922477949736611,0.03862989814024706,0.8456898969949098,0.03165475038699024,0.7636921067108184
76,14.372989654541016,1303.1275634765625,0.9367559523809524,0.2597981414247039,0.7628973423658154,0.26473359778562416,0.6590093323761665,0.28015257477353445,0.73326301674516,1.0,0.81452850877193,1.0,0.30466525876964395,1.0,0.06324404761904763,0.050016299362328154,0.23710265763418445,0.1236327566315585,0.3409906676238335,0.18117927942200016,-0.22789253594197237,0.17867459681892672,-0.42146082970225135,0.30784897427817004,-0.15764269925444568,0.3356461255103893,0.6808542804430839,0.20633717288317333,0.6101866465063882,0.22627259457149124,0.554187271802687,0.24865910467362703,0.18128582128691448,0.7925872496980148,0.28412604806638714,0.7419112939386415,0.1256118795220139,0.7573765175127447
77,14.363405227661133,1293.582763671875,0.9798605731990705,0.27410775189914227,0.9753777280358141,0.3283592123123396,0.4710743801652893,0.22817759701232518,0.18206464333497951,1.0,0.9619238962044925,0.7917537258851515,0.9534485170677108,0.8606294944439096,0.020139426800929516,0.028208162103825467,0.024622271964185784,0.03757363391683908,0.5289256198347108,0.2464912046597038,-0.004596009355558779,0.04817018650126685,-1.0800549010015357,0.7725059253359593,-1.0705386858304127,0.7706739305648361,0.6119680266486981,0.1954629491413173,0.5952626943739757,0.230519752129696,0.5516561529854548,0.25359630687518364,0.04127450581528068,0.7471099791746906,0.13452147066331138,0.7181870871500677,0.09726138025288043,0.7663691065835723
78,14.416023254394531,1346.8365478515625,0.9108066184074456,0.21211833949327186,0.7159247361174851,0.2374401588327198,0.6471918582736526,0.20045642474410252,0.6860220056701518,1.0,0.7471901267467448,0.929799270102497,0.19481658645265784,0.8876959013173192,0.08919338159255429,0.05011589847111327,0.2840752638825149,0.12938481366164148,0.3528081417263476,0.13412778704302375,-0.27221001378834886,0.19995385969547902,-0.40732088446997883,0.23679763934855227,-0.10620170350593369,0.2887943138648771,0.6591185873440799,0.16814240456244997,0.6132161475547532,0.21307104822970682,0.589765339894448,0.18799119054027802,0.11867723923615629,0.7047854361933967,0.16905750340984727,0.6196691722896127,0.057164374298045294,0.6931421095295559
79,14.404651641845703,1335.1268310546875,0.8214285714285715,0.23716475400527867,0.5736754966887417,0.27337402545796313,0.6262254901960784,0.24980185400863408,0.5811373092926493,0.9271015053397805,0.5222482435597192,0.9854356619977418,-0.1405927695147106,0.9951940656047605,0.17857142857142863,0.08894941218381401,0.42632450331125815,0.22436019917566602,0.3737745098039215,0.1773791054997663,-0.4318697175840029,0.45334531593418737,-0.31171372658652485,0.3289414056521188,0.08391544951465106,0.45733612480051367,0.6736696280725232,0.20588159430204922,0.6240238568370525,0.2896431801912081,0.7084973991393351,0.2723429876505655,0.13204500375427877,0.9506234631590875,-0.11947670780288919,1.0,-0.2897865818448048,1.0
80,14.286966323852539,1219.8837890625,0.9192216981132076,0.3225223152667682,0.806680881307747,0.3218433501288972,0.7870680044593089,0.3959865356369061,0.5821504751664822,1.0,0.6206380272646451,1.0,0.0921086415342876,1.0,0.08077830188679246,0.07174681004822457,0.193319118692253,0.12804675724459724,0.21293199554069123,0.1696845764591152,-0.13951095087690127,0.18329478122627088,-0.16790632182372126,0.23685301477656476,-0.02491891010346898,0.27014017449023775,0.6505627160179744,0.2516214493012248,0.5972955041566572,0.2603995245150459,0.5623784194043595,0.31297610497063444,0.13227369550410695,0.903245921355315,0.20150810774365502,0.9288920871173105,0.07978830638281724,0.9320926195375054
81,14.435155868530273,1366.7646484375,0.8575359217364719,0.22067568937776755,0.6541228555617045,0.24470027143334547,0.5393343419062028,0.25059924800932065,0.5881078569244874,1.0,0.6907430025215365,0.8164562061888258,0.2491796634689216,0.7723113188615454,0.14246407826352797,0.07053970668426632,0.34587714443829554,0.16050351071544475,0.4606656580937973,0.22560700017596635,-0.31097073652944585,0.27867342197627937,-0.5899894649868388,0.5029858681393355,-0.21283368170066386,0.5210274870634274,0.6119073117466048,0.17364911435372482,0.6272918933573542,0.23767772143109497,0.6001003723193067,0.26950685146654213,-0.04127782931617372,0.7902113970120107,0.029524757239148044,0.8019620871291541,0.067995864851765,0.8997411310150789
82,14.132047653198242,1083.1033935546875,0.8965392934390772,0.24757817093676635,0.8104939994418087,0.20237181926531853,0.8053226394458622,0.23022339584051613,0.4540504983685029,1.0,0.4685529623658966,1.0,0.026563746196406446,1.0,0.10346070656092285,0.06415239267176756,0.18950600055819145,0.07931792964386158,0.19467736055413778,0.09208101598319487,-0.10616401115434344,0.1262945657180129,-0.11326721679646382,0.13995455925264588,-0.0064214759931556405,0.15091385662375356,0.6855803834047827,0.204103610445124,0.6246632952095024,0.1682988955609672,0.6128752606820187,0.18983379107806825,0.16229984282854112,0.708561302904825,0.18780799917580193,0.7258883070383007,0.030450222706643063,0.655502684977312
83,14.107599258422852,1062.9605712890625,0.8631921824104234,0.27356740900105414,0.9084895259095922,0.30916206451848205,0.77878985035784,0.30021716027197143,-0.49499627173188154,1.0,0.3815481893082962,1.0,0.5863188274207153,1.0,0.13680781758957652,0.08507083768173448,0.09151047409040795,0.07420455999350108,0.2212101496421601,0.13257472615737326,0.049860061351633365,0.12432408029354974,-0.1083762609564085,0.20310443553858434,-0.16654001781373692,0.19713248185431456,0.5481118436272413,0.19870899944545553,0.6256008334245952,0.23677560675673145,0.5954457163037454,0.24861375315706433,-0.2069689163737692,0.8359227726372292,-0.11700252496162694,0.7899899235143598,0.07453911214419533,0.8498833222507272
84,14.199603080749512,1140.7332763671875,0.911145752143414,0.26050286092141617,0.6683702441794435,0.2516373350685062,0.6006082108464268,0.22073672488711008,0.7320679272680686,1.0,0.7775261027651723,0.9568435930305793,0.16966306061680445,0.8433356743129402,0.08885424785658612,0.061403843788099134,0.33162975582055654,0.15835755295827952,0.3993917891535732,0.168308349580946,-0.3632350633173763,0.26829671011845346,-0.5170384548345616,0.33162326435779554,-0.11282235592071045,0.3860647553889268,0.6454270717918443,0.20343916780117893,0.620525477954502,0.23896156045718867,0.6293712453990116,0.22798166170254336,0.06562125357748451,0.8280473553134383,0.04332050925222503,0.8248506938479157,-0.023866921642474226,0.8912282272107885
85,14.090251922607422,1048.916015625,0.9456043956043957,0.3179408304648553,0.8749435665914221,0.27214304859498795,0.6251521298174443,0.20301652715126497,0.5650315388582543,1.0,0.8548861852433283,1.0,0.6663808351167267,0.9750245968843754,0.0543956043956044,0.056136818276789846,0.1250564334085779,0.07969906692234768,0.37484787018255583,0.14459269922495707,-0.0807604418285533,0.11166096717926821,-0.5125988547468107,0.27498361545846584,-0.39956904065402704,0.2798034689682821,0.5752369384518597,0.22313136138438064,0.622182795950943,0.2134627086557976,0.6007041690988975,0.1975046781139009,-0.12425547856467539,0.820320939577725,-0.06378035700890006,0.7469454811844475,0.05379126249220796,0.7288100570788343
86,14.283334732055664,1216.478271484375,0.9008810572687225,0.25073077262626786,0.8410573292138688,0.23055588145597344,0.8652891607987995,0.1364958838646788,0.37638557197362577,1.0,0.26420959650295023,1.0,-0.17988034020587368,1.0,0.09911894273127753,0.06324075575915733,0.15894267078613114,0.07952083763269101,0.13471083920120053,0.04200584240168534,-0.07112919176481167,0.12098970099362191,-0.04113295078961352,0.08776246102686631,0.028004316571538675,0.10394363904432467,0.6502156499092046,0.19847028697384855,0.6217003851366989,0.1860396978793483,0.6377473594123739,0.10980285386114362,0.07537746181108239,0.7200453200955845,0.034418770492894844,0.6262233505303719,-0.04429774272906478,0.5964931596680235
88,14.34904670715332,1279.345458984375,0.9405646359583951,0.30067007690736575,0.7929824561403508,0.26696132375877213,0.72920892494929,0.3576113035185187,0.712896970307502,1.0,0.7805121013295041,1.0,0.23550824627110828,1.0,0.05943536404160476,0.05584590915092989,0.20701754385964913,0.1119151475593245,0.27079107505070993,0.1868167123908039,-0.18611027100948072,0.1598994458347125,-0.28984246321971857,0.27751170123227165,-0.08745577434546029,0.29948336854698676,0.6700789680665731,0.23543082443210597,0.647896223920838,0.23133758055428083,0.6280261554577168,0.3220186811847451,0.06300058577260988,0.9383296426537373,0.11305314399350475,1.0,0.05341791836888829,1.0
89,14.015667915344238,990.5506591796875,0.8065420560747666,0.36901637251102803,0.7310989867498052,0.22208575645016254,0.6927083333333331,0.18953577213131584,0.28056074766355205,1.0,0.37044194519246115,1.0,0.12493229586377345,0.9532560015481167,0.19345794392523372,0.14689427281779607,0.2689010132501949,0.11531392078536805,0.3072916666666667,0.11093958697832228,-0.10319131976964306,0.2559541588372219,-0.16433138922071527,0.2670399015579368,-0.05542109365385403,0.23116997250522311,0.6432614389422787,0.3143078117504811,0.5959910264377941,0.19253369467721226,0.6227773391614567,0.1759627675160726,0.11700337269168677,0.9140336594086614,0.0543024105054746,0.9552399924315558,-0.07100928842429097,0.6922404593757248
90,14.379121780395508,1309.2813720703125,0.909479686386315,0.3518237644522359,0.7789203084832906,0.26691006089864383,0.7377650897226755,0.22866218077817824,0.5905534651660062,1.0,0.6548121166706755,1.0,0.15694027434063504,1.0,0.09052031361368497,0.08388048082101765,0.2210796915167095,0.11781120088312591,0.26223491027732465,0.11618634391069563,-0.16761583499761232,0.1873921531762576,-0.2327496910001352,0.1976650114283416,-0.05578363537923071,0.22445102113338494,0.5752130653831014,0.25412954883623345,0.644038400297698,0.2333200399878977,0.5618629315157072,0.1891805148448269,-0.19335044839712115,0.9774365881112199,0.030470222283583717,0.7232129722775372,0.18755653126148755,0.690348633094074
91,14.215210914611816,1154.4774169921875,0.8940476190476193,0.3174834694862356,0.8073796122576611,0.30209207448389475,0.8090990187332738,0.3613509310671368,0.4499420222634521,1.0,0.4449877614597256,1.0,-0.009006797472719125,1.0,0.10595238095238098,0.08351583389574736,0.19262038774233892,0.11986101411738573,0.19090098126672608,0.14240951662186585,-0.1073448046918224,0.18164070478224595,-0.10499159972699101,0.20487933981943257,0.00212508782708047,0.23005546367801039,0.6571675416353506,0.254604809808505,0.6137815908014006,0.24888862988916413,0.5977306157951627,0.2918782241790056,0.1123352740330933,0.9247167634512673,0.14775403790093644,0.9687866165107709,0.03990106042488345,0.9539951854717414
92,14.316736221313477,1248.074951171875,0.9621505376344086,0.28495493791104154,0.8733108108108109,0.3717178931380846,0.7655571635311144,0.4422732201355841,0.7012415770609318,1.0,0.8385556883047922,1.0,0.459615865865866,1.0,0.0378494623655914,0.04110411699790996,0.1266891891891892,0.10979836173257108,0.2344428364688857,0.20465145526739553,-0.10172750150787216,0.13485566217132805,-0.2567977722218835,0.2811712009711813,-0.14075192867725952,0.30569219817008964,0.6102141723936005,0.20557555705477057,0.5915161017300823,0.2819765070607882,0.6014590643422011,0.37335492969040895,0.045774315077562626,0.8548615103471617,0.021967901583181137,1.0,-0.02494840986838093,1.0
93,14.371191024780273,1301.3389892578125,0.9422845691382765,0.2708396136108666,0.9089253187613842,0.39751853097808343,0.8175895765472312,0.6957389502473333,0.3662845691382774,1.0,0.6835957629544803,1.0,0.5007155867811598,1.0,0.05771543086172345,0.04946465372608914,0.09107468123861567,0.09513157745119522,0.18241042345276873,0.2650570889685869,-0.03670186063509786,0.11802930009429063,-0.15251538934442588,0.33347622701149476,-0.11171343768822704,0.3463404737900141,0.601408700976491,0.19647199640441698,0.5976948146287381,0.2949072563381019,0.627459417018138,0.5767380707874029,0.009231514986130809,0.8808516822280018,-0.06992718976583373,1.0,-0.07989626835057884,1.0
94,14.150362014770508,1098.4554443359375,0.8026315789473684,0.2562157379041953,0.7443267776096824,0.25587884124589216,0.708311552535285,0.2515001233570799,0.22804422298349383,1.0,0.3233588002263719,1.0,0.12347155119591788,1.0,0.19736842105263158,0.10354923505681418,0.25567322239031776,0.1272387944280258,0.29168844746471506,0.14033984238470903,-0.07833226358579383,0.22080589295212016,-0.13316177898621082,0.24763836045883902,-0.050846587134555005,0.26763317665820213,0.6265084520109611,0.21502344755345987,0.6043661855211572,0.22112632904654464,0.6008566046755742,0.2242353788281851,0.05596656726364824,0.7802235950364865,0.06426724739998987,0.7791817487583305,0.008792781959301478,0.7890200183066821
95,14.264803886413574,1199.293212890625,0.9372623574144486,0.2937662700582874,0.8388736800938599,0.2456172469815926,0.7572988068037574,0.18380759237324767,0.6106306988076341,1.0,0.7415025375057668,1.0,0.33611237017752493,1.0,0.06273764258555134,0.05629296275099303,0.16112631990614,0.08553769995144737,0.24270119319624267,0.08750367714212638,-0.11728664238169938,0.12265193674057986,-0.23763876160090952,0.14010933292885785,-0.10771821183027638,0.16206168032662888,0.6561464040451096,0.22726201771436993,0.6257801673030292,0.19946946946320715,0.6318616732918952,0.16179298216248159,0.08114545005066535,0.8091952508724591,0.06596632024263427,0.7583437538360864,-0.016519621967228722,0.6977010717330092
96,14.331902503967285,1262.6502685546875,0.9705476300046019,0.29666890027355935,0.852336448598131,0.2716180135873968,0.595959595959596,0.2718504506092423,0.8005440766134428,1.0,0.9271053842613897,1.0,0.6345327102803741,1.0,0.029452369995398076,0.03735365124857311,0.14766355140186918,0.08898913828150667,0.40404040404040403,0.2099485565718607,-0.13869075011504833,0.11415315802465055,-0.6285460232280607,0.42079077039454765,-0.430191667986694,0.41154603324733036,0.6535302784104106,0.22300215315094082,0.6194203801416235,0.2165038605360841,0.6403075196538798,0.28567197866730537,0.08962618198389144,0.8182697326797421,0.03676128770834174,1.0,-0.058069436125429384,0.9975968299299954
97,14.358234405517578,1288.486083984375,0.8190709046454768,0.24640429531145652,0.7213883677298312,0.24134059930715876,0.6194398682042833,0.2874568235677587,0.3506046611181087,1.0,0.5245715979212314,1.0,0.2678906459394266,1.0,0.18092909535452326,0.09331013016748954,0.2786116322701689,0.12926332319826211,0.3805601317957166,0.20803189532694769,-0.13540908238241645,0.22232308396334638,-0.32227669978671375,0.3836578233279641,-0.16458175322342414,0.3992357100783932,0.6273174186606735,0.2039588331217531,0.5890169075083398,0.20952436102767816,0.5885924979567385,0.2775263639313463,0.09319242531397053,0.7130572783614656,0.09412789147404232,0.8395615905232247,0.00103160382222843,0.8452387847665456
98,14.359049797058105,1289.2333984375,0.8792483006797281,0.2570342497005396,0.6088759850684364,0.2015705539943554,0.5537094281298298,0.18232394574430436,0.6912700455342784,0.907956775405161,0.7294325559819365,0.766420952122183,0.12361129814468733,0.61109994013291,0.12075169932027187,0.07356045683216297,0.3911240149315638,0.15022476760921594,0.44629057187017,0.15792630782923622,-0.44405153469947206,0.2957567744004656,-0.5879236581710652,0.3565319583465753,-0.0996308788256196,0.39466717076323904,0.6612303662697636,0.20957258402770285,0.5762950133949625,0.19410761045949262,0.5563926024542,0.1829229109256361,0.20045870490066903,0.6804081452195827,0.23633006211250054,0.6346023845860722,0.04486492121382554,0.6015326898583414
99,14.13907241821289,1088.9649658203125,0.8698224852071006,0.40049445126936245,0.6937106918238993,0.2718380393935686,0.5121776504297995,0.23554233974225106,0.5749851159739013,1.0,0.7331456524950256,1.0,0.37212940644076864,0.7589132384378109,0.1301775147928994,0.12045426831553897,0.3062893081761006,0.15863061393802277,0.48782234957020065,0.22801512190819245,-0.25386922164940157,0.292933283644535,-0.6982827823064512,0.5917263547052223,-0.3544337423582709,0.5648138678819066,0.6417351574106396,0.3223372225677639,0.6079824591491825,0.24796340819027146,0.6178008320621773,0.2675740800918942,0.08609996937433397,1.0,0.06262265163370528,1.0,-0.025689153029742055,0.9546552803748855
100,14.253812789916992,1189.22412109375,0.992847854356307,0.3586742844658067,0.7862723214285714,0.27995698754556836,0.8074766355140187,0.3693256038838749,0.9665361749517025,1.0,0.9628505056371284,1.0,-0.11013891296810016,1.0,0.007152145643693107,0.02164141175571265,0.21372767857142855,0.12031560543448697,0.19252336448598129,0.14648163848986995,-0.26272771824450103,0.16058964071585766,-0.2295685233347782,0.18804524010565304,0.02625997230489418,0.23480343822405314,0.6447349013226823,0.2625792223334727,0.6213933264847648,0.23711469159826495,0.6130521208907799,0.30400517937621874,0.06165125041563292,0.9352643796140055,0.08187867705810484,1.0,0.021556406028602332,0.996510309844885
101,14.086163520812988,1045.6156005859375,0.7177215189873417,0.2793352871596951,0.7150170648464165,0.20457784855427638,0.47994579945799465,0.13874131595008446,0.009489880997498146,1.0,0.4572133429199014,0.6120104665826147,0.45201301161192114,0.49036802030637927,0.2822784810126583,0.15135664009664102,0.28498293515358364,0.11179548788735842,0.5200542005420054,0.14636614977455922,-0.0037823630706020407,0.26316591868027,-0.49542202431580495,0.46398607264377273,-0.4897871085732784,0.411790790340665,0.6312638028820902,0.2552930437304365,0.6018690902809108,0.1813972547048374,0.5924645259086629,0.15990162149607143,0.07383177714566162,0.787335782780793,0.09520466177806035,0.7401081381932022,0.02307667668248224,0.5934233871244955
103,14.094571113586426,1052.410888671875,0.9636098981077148,0.37109478395843043,0.750492125984252,0.2542677536808186,0.6451766953199617,0.22514238261248956,0.8541524910352594,1.0,0.8974416240074762,1.0,0.2968109176460616,0.9755026721904668,0.0363901018922853,0.05239133658644699,0.24950787401574803,0.12386532265434962,0.35482330468003814,0.15151618768839398,-0.283970697019591,0.18522948466818442,-0.49355967922838967,0.27419190000755883,-0.16323501984531716,0.3057455993258568,0.6901887159834567,0.2913789271717303,0.6016313902278776,0.21776328676000892,0.602890105901821,0.21482390120352537,0.22229995934226907,0.9211784488459498,0.21983489049016863,0.919335100169927,-0.0031696910418258814,0.7702984938588363
104,14.1961669921875,1137.731689453125,0.879825992387167,0.299893009088755,0.6557083084279738,0.2547412466237915,0.6607744107744108,0.3039300811990269,0.6509529258050873,1.0,0.6457401462926907,1.0,-0.014934316594459466,1.0,0.12017400761283303,0.08555729870954454,0.34429169157202627,0.16632672130098025,0.3392255892255892,0.19555229043767763,-0.3417947905776939,0.2981362678228833,-0.33150736172733036,0.33759914508825606,0.0076669166720601655,0.3885208080637721,0.6509041558204592,0.24172889807982353,0.5764855000789041,0.23307258607377432,0.5956549686513986,0.28285159525838005,0.1757169016773214,0.7987434881816085,0.13663871912754688,0.9251364105307437,-0.04740869081180257,0.907029515155977
105,14.138644218444824,1088.6072998046875,0.9730521382542472,0.3353671831116401,0.7043080939947781,0.27991488444374735,0.6570841889117043,0.272996870035794,0.908865068003326,1.0,0.9214155169450202,1.0,0.13771282500273627,1.0,0.02694786174575278,0.0402642053394424,0.29569190600522194,0.1581397938725912,0.3429158110882956,0.17753868732023914,-0.38157171066312023,0.24702860556773937,-0.48086372290568236,0.306004959954723,-0.07186888054830273,0.3623564397954175,0.641605537486199,0.24840004968187185,0.6260762524818569,0.2577832336122385,0.6252617338150112,0.2637348078977127,0.041530619832024815,0.9578080394152079,0.04361391708825308,0.9672854805720796,0.0021735668340945504,0.9841359552637998
106,14.304636001586914,1236.5362548828125,0.8849009900990099,0.3212705517985885,0.7617845117845118,0.33611215725140936,0.556020066889632,0.26895970036248973,0.516828184585243,1.0,0.7407562790177323,1.0,0.4634543805918572,1.0,0.1150990099009901,0.08911929139655704,0.23821548821548824,0.1575704690008206,0.44397993311036793,0.2315243245925974,-0.16161588534544064,0.23997498140227305,-0.591491103997618,0.5096431216980732,-0.3700665805928965,0.5267258729539689,0.6470943570700739,0.25681616111188466,0.6127973650862053,0.28842978184252216,0.5446364128506201,0.2652166916537172,0.0885763393410387,0.9995767088051412,0.22500249714925694,0.82126143462874,0.149684678703186,0.8648848425735366
107,14.27223014831543,1206.1336669921875,0.8565621370499418,0.3038908289936799,0.8676677616142656,0.2757622449915041,0.7193301783764107,0.2121848851976968,-0.08392229059068837,1.0,0.48894447532579766,1.0,0.5285127641431746,1.0,0.14343786295005803,0.0975936443028009,0.13233223838573438,0.08385480847542635,0.2806698216235894,0.11438974549383875,0.012799397483274041,0.14830005119252126,-0.190777424330056,0.21122433711020663,-0.20621626576639057,0.19988231173292426,0.6575454684882216,0.2515816897135866,0.6351967653432101,0.22077373752540658,0.6235148932639955,0.1919650709216482,0.061262349184039805,0.9182718331164188,0.09039022956116231,0.8418144990660331,0.03102877609287777,0.7772448346884001
108,14.299999237060547,1232.1302490234375,0.9347150259067357,0.3061043125803926,0.7380860131731889,0.22294365032231947,0.7690227887215142,0.22922938200043955,0.7507388784989419,1.0,0.7173531807233089,1.0,-0.13393864865320107,1.0,0.06528497409326425,0.060028943753436,0.2619139868268114,0.11316189023938243,0.2309772112784859,0.10479571304444624,-0.2664039274883387,0.1782956841900842,-0.2154581627687287,0.15976570064916676,0.0402286850299421,0.20063176684013867,0.6344923739266288,0.23180669920010377,0.5982263438183002,0.19246771715859534,0.6205330082875075,0.19708126809180537,0.09026482834386615,0.7511558141683402,0.036786771824669905,0.802041766913915,-0.05878420246393435,0.7265863963934606
